Time,Time Code,Country Name,Country Code,"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]","People using safely managed drinking water services, rural (% of rural population) [SH.H2O.SMDW.RU.ZS]","People using safely managed sanitation services, rural (% of rural population) [SH.STA.SMSS.RU.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population [SP.RUR.TOTL],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"People using safely managed drinking water services, urban (% of urban population) [SH.H2O.SMDW.UR.ZS]","People using safely managed sanitation services, urban (% of urban population) [SH.STA.SMSS.UR.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],Urban population [SP.URB.TOTL],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]"
2018,YR2018,Maldives,MDV,98.8,99.8,100,100,..,..,60.192,294795,2.89117143736875,..,..,39.808,4.68050920340001,194963,..,..,3.91248989105225,11.3899002075195
2018,YR2018,Mali,MLI,0.3,1.9,25.4029296853074,85.6,..,25.27623754,57.644,11490927,1.82395058428765,..,9.35484122,42.356,5.04316316299043,8443371,35.4737701416016,50.1347007751465,3.9055700302124,15.8884201049805
2018,YR2018,Malta,MLT,100,100,100,100,..,..,5.38800000000001,26112,2.27366147309671,..,..,94.612,3.56178437178253,458518,94.5031890869141,99.3007125854492,5.13647079467773,14.0281105041504
2018,YR2018,Marshall Islands,MHL,1.1,86.3,95.7550849065877,95.115364074707,..,..,22.969,10563,-4.28987913264667,..,..,77.031,-2.05351761784384,35426,..,..,15.1999998092651,24.8099994659424
2018,YR2018,Mauritania,MRT,19.4,72.1,..,83.6008834838867,..,..,46.328,1978535,0.81227242208827,..,..,53.672,4.21880413207708,2292177,..,..,..,..
2018,YR2018,Mauritius,MUS,98.4,99.3,99.9594127440226,99.5358123779297,..,..,59.207,749310,0.135549781873216,..,..,40.793,-0.0629321157536916,516267,..,..,4.83458995819092,19.2743301391602
2018,YR2018,Mexico,MEX,55.6,92.1,98.2882080485715,99.8,..,..,19.844,24609311,-0.494186932664228,..,54.59679483,80.156,1.31286687916841,99404550,95.3799133300781,99.3184509277344,4.2542200088501,16.5778503417969
2018,YR2018,"Micronesia, Fed. Sts.",FSM,4,34.45,73.7371575500285,93.8888778686523,..,..,77.297,85745,0.32825406645241,..,..,22.703,0.869397300613344,25184,..,..,9.69705009460449,17.1252899169922
2018,YR2018,Moldova,MDA,95.9,99,100,99.97,..,..,57.371,1553149,-1.88243884119123,..,78.6102053,42.629,-1.58794351805787,1154054,..,..,5.43973016738892,17.5677299499512
2018,YR2018,Monaco,MCO,100,100,100,100,..,..,0,0,..,100,100,100,-0.0405005878121288,37029,..,..,..,..
2018,YR2018,Mongolia,MNG,13.7,65.7,94.6294863666457,99.7,9.999360973,45.60561946,31.555,998397,1.91179438219831,38.24413449,56.41320842,68.445,2.29124812625216,2165594,..,..,9.85983848571777,34.8326377868652
2018,YR2018,Montenegro,MNE,42.4,71.4,100,100,..,38.8531065,33.187,206498,-1.03099656786116,87.31913,47.49161647,66.813,0.480793341517984,415729,98.8471832275391,99.1100006103516,..,..
2018,YR2018,Morocco,MAR,96.3,99.5,96.1040057516463,99.3,54.25473136,..,37.547,13489703,-0.323183362658735,90.34364307,41.02555742,62.453,1.99438319842915,22437808,73.7500076293945,97.7300033569336,5.34884977340698,14.5543403625488
2018,YR2018,Mozambique,MOZ,0.2,12.8,7.99328949005228,72.2,..,18.90514393,64.012,18834813,2.11767771021884,..,..,35.988,4.43901442979036,10589065,..,..,5.45218992233276,17.3934097290039
2018,YR2018,Myanmar,MMR,15.5,69.6,54.6404764510995,92.1186828613281,48.53789442,63.43310806,69.421,36561274,0.350173515495712,72.85332114,54.87368441,30.579,1.56368668756191,16104740,..,..,2.15748000144959,10.3891096115112
2018,YR2018,Namibia,NAM,12.7,73.6,30.2361309582716,74.3789215087891,..,..,49.968,1202070,-0.30932004209825,..,..,50.032,3.79921662758707,1203610,91.5272674560547,95.1649017333984,8.88111972808838,23.3243007659912
2018,YR2018,Nauru,NRU,100,100,..,99.7660217285156,..,..,0,0,..,..,..,100,2.05039801977074,11924,..,..,5.87716007232666,9.08230972290039
2018,YR2018,Nepal,NPL,18.4,65.5,93.46991028645,95.75,18.98828142,44.28905364,80.26,22879487,0.638446610577172,27.95667259,39.27114725,19.74,3.20839394800645,5627225,67.9084320068359,92.3938064575195,3.66440558433533,11.6474161148071
2018,YR2018,Netherlands,NLD,100,100,100,100,..,97.46405864,8.51000000000001,1466411,-4.15513738307559,..,97.49627126,91.49,1.03637503912155,15765213,..,..,5.35764980316162,12.9115495681763
2018,YR2018,New Caledonia,NCL,..,..,100,100,..,..,29.317,79499,-1.31336666581609,..,..,70.683,0.738880279100929,191671,..,..,..,..
2018,YR2018,New Zealand,NZL,100,100,100,100,..,..,13.462,659719,1.25780339023527,..,..,86.538,1.87447889970609,4240881,..,..,6.04850006103516,16.0829601287842
2018,YR2018,Nicaragua,NIC,9.2,82.6,64.4347577651321,99.9420471191406,38.54306864,..,41.478,2726031,0.868904631520965,67.30475784,..,58.522,1.78689003854599,3846202,..,..,4.46999979019165,22.8600006103516
2018,YR2018,Niger,NER,0.3,11,11.6982017879697,47.63,..,10.3896801,83.575,18868776,3.69789444355238,..,40.97768179,16.425,4.24527617848314,3708282,35.0499992370605,43.4599990844727,3.457279920578,16.3399696350098
2018,YR2018,Nigeria,NGA,3.1,21.5,30.9508457796308,81.7,16.8678677,25.21476157,49.656,98511358,0.848864759158052,25.00012482,33.3555087,50.344,4.14894636789702,99876265,62.0160102844238,75.0287475585938,..,5.94455003738403
2018,YR2018,North Macedonia,MKD,54.8,91.2,99.8,99.8,65.91103203,17.75572955,42.037,872779,-0.427600751682848,84.58776823,8.167344082,57.963,0.454315122812554,1203438,..,..,..,..
2018,YR2018,Northern Mariana Islands,MNP,..,..,100,100,..,..,8.38200000000001,4216,-1.90302935537969,..,..,91.618,-0.74362642716954,46088,..,..,..,..
2018,YR2018,Norway,NOR,100,100,100,100,..,..,17.752,942971,-1.44146127805268,..,..,82.248,1.11953281162056,4368945,..,..,7.64411020278931,15.9175300598145
2018,YR2018,Oman,OMN,100,100,100,100,..,..,15.461,711385,-4.84242783173829,..,..,84.539,2.46205479810922,3889772,95.6515274047852,98.6178283691406,5.20723009109497,12.6978998184204
2018,YR2018,Pakistan,PAK,22.3,86.7,90.1095665721062,99.0767974853516,33.08914496,..,63.334,139164735,1.18411604998862,40.18193284,..,36.666,2.149966084399,80566744,57.010570526123,71.9948425292969,2.59740662574768,12.192479133606
2018,YR2018,Palau,PLW,46.7,45,100,100,70.32872581,..,20.07,3585,-2.64259803453004,96.23752723,..,79.93,0.86513639649412,14279,..,..,6.53000020980835,15.9300003051758
2018,YR2018,Panama,PAN,100,100,..,99.6,..,..,32.291,1345002,0.615420519484062,..,..,67.709,2.18448615362242,2820253,95.4118118286133,99.0990905761719,2.8829300403595,8.6810998916626
2018,YR2018,Papua New Guinea,PNG,4.6,36.9,10.4728374882,57,..,..,86.831,8100661,2.24818590860532,..,28.63416787,13.169,2.83535456194564,1228566,..,..,1.8748300075531,9.22710037231445
2018,YR2018,Paraguay,PRY,39,85.5,99.1190549142616,99.9,50.7286863,67.49212487,38.415,2475204,0.634806969718377,72.20647696,53.41514171,61.585,1.83782180433913,3968124,94.0207977294922,98.2815170288086,3.28320002555847,11.9658002853394
2018,YR2018,Peru,PER,34.1,94,81.7999810536238,99,21.2741616,..,22.093,7114817,1.03296085878187,59.06183833,57.7186094,77.907,2.116140196168,25089127,94.4082717895508,99.0237579345703,3.71429991722107,17.1314105987549
2018,YR2018,Philippines,PHL,25.2,66.6,91.3173737736991,97.4410934448242,34.11051731,62.55818035,53.093,57642452,1.27735829037417,61.59445098,53.41490593,46.907,2.18107469529483,50926384,..,..,3.86405324935913,18.7357749938965
2018,YR2018,Poland,POL,100,100,100,100,..,..,39.942,15167875,0.11754101204152,..,93.61100456,60.058,-0.0784280352345459,22806875,..,..,4.61579990386963,11.1128997802734
2018,YR2018,Portugal,PRT,100,100,100,100,92.13646493,..,34.789,3577639,-1.75415509659692,97.0861765,92.67369009,65.211,0.700805447488415,6706183,96.1375885009766,99.6639175415039,4.67515993118286,10.8120603561401
2018,YR2018,Puerto Rico,PRI,..,..,100,100,..,..,6.422,205077,-3.90843573217435,..,..,93.578,-4.05798859157931,2988277,..,..,3.64990758895874,13.213339805603
2018,YR2018,Qatar,QAT,100,100,100,100,..,..,0.864999999999995,23932,-4.37393461405861,..,..,99.135,2.06458950988936,2742800,..,..,..,..
2018,YR2018,Romania,ROU,100,100,99.8599813484744,99.7908554077148,66.6500664,..,46.002,8958416,-0.722179308100665,94.9535042,..,53.998,-0.472608269777323,10515554,98.8444976806641,99.4291915893555,3.34474992752075,10.4609603881836
2018,YR2018,Russian Federation,RUS,82.7,84.8,100,100,..,51.19692925,25.567,36938654,-0.563045379936593,..,63.68362931,74.433,0.176545374278621,107539205,99.7300567626953,99.6984481811523,4.67819976806641,14.3410797119141
2018,YR2018,Rwanda,RWA,0.5,9.9,28.0146648756503,85.7810363769531,4.749316183,52.68056735,82.789,10374959,2.33122277711241,44.34751556,..,17.211,2.9359281057417,2156849,73.2155914306641,86.4927673339844,3.07375001907349,10.8046102523804
2018,YR2018,Samoa,WSM,26.6,63.9,99.8236160543099,99.7998199462891,..,50.14743252,81.757,171445,1.24839118331271,..,36.58604462,18.243,-0.146275232433931,38256,99.0957717895508,99.1234817504883,4.53214979171753,14.8470296859741
2018,YR2018,San Marino,SMR,100,100,100,100,..,..,2.774,947,-5.145167677576,..,..,97.226,0.452707962155288,33209,..,..,3.55516004562378,14.4863300323486
2018,YR2018,Sao Tome and Principe,STP,0.700000000000001,3.6,55.7417230640756,76.7,24.06220175,27.87767299,27.197,57479,-1.44739823441991,39.7447659,34.10746368,72.803,2.73153906984947,153865,92.8166427612305,97.7825469970703,5.23510980606079,20.1165409088135
2018,YR2018,Saudi Arabia,SAU,100,100,100,100,..,..,16.156,5657530,1.01940181103747,..,..,83.844,2.64927883200881,29360603,..,..,7.08581018447876,19.3607597351074
2018,YR2018,Senegal,SEN,6,52.4,41.4245572353266,93.5,..,22.7353379,52.808,8224798,1.86234980221004,..,23.41420506,47.192,3.67705461501024,7350111,..,..,4.85822010040283,21.5420207977295
2018,YR2018,Serbia,SRB,59.4,90.4,99.9820515327373,99.9996185302734,66.62362246,19.89714541,43.908,3065922,-0.887397829904746,81.51184852,16.70373172,56.092,-0.278572237020969,3916682,..,..,3.58231997489929,8.80428028106689
2018,YR2018,Seychelles,SYC,100,100,100,100,..,..,43.309,41907,-0.0334017276570122,..,..,56.691,1.71547823651628,54855,95.8677062988281,99.0699996948242,4.49883985519409,11.8271799087524
2018,YR2018,Sierra Leone,SLE,0.1,1.3,6.43150981324938,53.2,8.155554564,9.129222479,57.945,4555219,1.64421017498215,12.32255656,19.55546126,42.055,3.36603102946774,3306062,43.2063293457031,66.6485977172852,6.98963022232056,32.7278289794922
2018,YR2018,Singapore,SGP,100,100,100,100,..,..,0,0,..,100,100,100,0.469704298714121,5638676,97.344856262207,99.9296264648438,2.85597991943359,20.7853698730469
2018,YR2018,Sint Maarten (Dutch part),SXM,..,..,100,100,..,..,0,0,..,..,..,100,0.788033880779971,40895,..,..,..,..
2018,YR2018,Slovak Republic,SVK,100,100,100,100,..,75.08996709,46.274,2520439,0.192572421584872,..,88.00049686,53.726,0.0919662271864974,2926332,..,..,3.97256994247437,9.52713012695313
2018,YR2018,Slovenia,SVN,100,100,100,100,..,..,45.459,942771,-0.225251569546442,..,..,54.541,0.855189455705699,1131123,..,..,4.93587017059326,11.3399696350098
2018,YR2018,Solomon Islands,SLB,1.3,36.3,63.5695833702824,72.9026260375977,..,..,76.251,502684,1.79182487338699,..,..,23.749,4.36563015032148,156565,..,..,10.8100004196167,30.1000003814697
2018,YR2018,Somalia,SOM,0.4,4.8,35.2657798004757,69.6529159545898,..,19.04610392,55.029,8480571,2.56458180410691,..,42.8039707,44.971,4.91117211811994,6930523,..,..,0.230991214513779,3.00248003005981
2018,YR2018,South Africa,ZAF,67.4,94.7,79.7400348248983,87.2149276733398,..,..,33.645,19291920,-0.264284566366143,82.33695084,..,66.355,1.98949966357933,38047715,..,..,5.64401006698608,18.90159034729
2018,YR2018,South Sudan,SSD,0,0,4.75656383747607,12.5547008514404,..,..,80.385,8356285,-2.83162991747386,..,..,19.615,-1.11662166432884,2039044,34.5227584838867,47.9009590148926,..,0.867030024528503
2018,YR2018,Spain,ESP,100,100,100,100,98.7,..,19.679,9209330,-0.779238783350362,99.79804647,..,80.321,0.738481167271324,37588424,98.4365005493164,99.7155532836914,4.18157005310059,10.0303297042847
2018,YR2018,Sri Lanka,LKA,20.8,67.5,99.4916575770923,100,..,..,81.524,17666251,0.643122083112185,93.32763935,..,18.476,1.25507424249363,4003749,91.7098236083984,98.7819366455078,2.13539004325867,11.3309001922607
2018,YR2018,St. Kitts and Nevis,KNA,100,100,100,100,..,..,69.224,33062,-0.0544283524670114,..,..,30.776,-0.0408107746107777,14699,..,..,4.42000007629395,13.5299997329712
2018,YR2018,St. Lucia,LCA,94.8,97.6,100,96.9750671386719,..,..,81.322,144662,0.327504784667976,..,..,18.678,0.761332982530024,33226,..,..,3.33566999435425,14.3067197799683
2018,YR2018,St. Martin (French part),MAF,..,..,100,100,..,..,..,..,..,96.69941699,..,..,..,..,..,..,..,..
2018,YR2018,St. Vincent and the Grenadines,VCT,95.3,95.2,100,100,..,..,47.802,50326,-1.11838981124784,..,..,52.198,0.543737426920611,54955,..,..,5.69377994537354,19.0126399993896
2018,YR2018,Sudan,SDN,46.1,72.7,41.687923609525,81.0941467285156,..,..,65.358,27449745,2.77618171077204,..,..,34.642,3.97975884913496,14549314,60.6971817016602,73,..,..
2018,YR2018,Suriname,SUR,88.1,97,94.2858014858045,99,39.7578383,34.85825821,33.94,201507,0.986453106322811,63.30339558,21.05217952,66.06,1.07096550885642,392208,94.3832702636719,98.6455612182617,4.92254018783569,14.7241697311401
2018,YR2018,Sweden,SWE,100,100,100,100,..,90.4266031,12.569,1278923,-1.08052409501122,..,95.48839032,87.431,1.48815067487379,8896291,..,..,7.64084005355835,15.6670198440552
2018,YR2018,Switzerland,CHE,100,100,100,100,..,98.9008016,26.203,2231010,0.599369518022587,..,99.8998999,73.797,0.785417652319277,6283319,..,..,4.86325979232788,15.5327997207642
2018,YR2018,Syrian Arab Republic,SYR,96.2,99.6,69.4576560134406,100,..,..,45.838,8862073,0.393514319317616,..,..,54.162,3.05717738329941,10471390,..,..,..,..
2018,YR2018,Tajikistan,TJK,76.3,97.7,99.337238211148,99.2,..,59.06729631,72.866,6651305,2.03621025836642,..,..,27.134,2.80634295917997,2476827,..,..,5.55836009979248,15.8886203765869
2018,YR2018,Tanzania,TZA,1.2,12.4,18.0908584418885,67.9450531005859,..,20.9294649,66.224,38469815,2.10340435526813,..,33.54086321,33.776,5.3530532343673,19620628,..,..,3.69643998146057,20.504940032959
2018,YR2018,Thailand,THA,75,89.8,99.7301834120146,99.91,..,21.73747053,50.051,35600176,-1.16206711472242,..,28.83655874,49.949,1.83420909694125,35527626,93.7677612304688,98.1371688842773,3.19860005378723,17.1662101745605
2018,YR2018,Timor-Leste,TLS,3.99999999999999,27.2,78.7592258138133,99.6796722412109,..,..,69.422,875998,0.959960389293977,..,..,30.578,2.6900196183859,385847,68.0668334960938,83.5390319824219,4.81987905502319,6.59157419204712
2018,YR2018,Togo,TGO,0.700000000000001,19.2,26.3227529938374,83.1,6.577050509,6.495814581,58.298,4691053,1.51697360177468,35.89926871,12.27945006,41.702,3.74236540092213,3355626,..,..,4.04394006729126,21.7690906524658
2018,YR2018,Tonga,TON,76.5,93.5,98.7573293798332,99.8323135375977,23.10193748,37.41541338,76.869,80828,-0.201459723678112,50.68485297,24.33674889,23.131,-0.418496487376892,24322,99.4143676757813,99.4411163330078,6.3729100227356,10.171199798584
2018,YR2018,Trinidad and Tobago,TTO,100,100,100,100,..,..,46.816,704445,1.79485883003351,..,..,53.184,1.71035898623472,800264,..,..,3.30403995513916,9.7717399597168
2018,YR2018,Tunisia,TUN,99.6,99.9,99.5779906719348,99.9,67.55359781,58.41752471,31.055,3705806,0.0532819564653813,83.91672,87.51926814,68.945,1.46467421291949,8227235,..,..,..,..
2018,YR2018,Turkiye,TUR,84.4,99.5,100,100,..,77.68562093,24.857,20583909,-1.11496216277903,..,77.68501695,75.143,1.53891451694505,62225395,..,..,4.29406976699829,12.4258699417114
2018,YR2018,Turkmenistan,TKM,99.9,100,100,100,92.34754902,..,48.407,2935916,0.702070051140302,97.08264706,..,51.593,2.46343955994279,3129150,..,..,..,..
2018,YR2018,Turks and Caicos Islands,TCA,..,..,100,100,..,..,6.902,2863,0.0349344981718747,..,..,93.098,4.34425371303265,38624,..,..,2.7437698841095,11.9410200119019
2018,YR2018,Tuvalu,TUV,38.5,92.3,97.4038210766864,99.909423828125,..,7.506036273,37.613,4087,-1.914513825664,50,5.276825236,62.387,1.72623334133718,6778,..,..,..,..
2018,YR2018,Uganda,UGA,0.3,2,32.5446367472178,71.98,6.952658833,15.38200143,76.226,31645525,2.6458681320054,40.00230551,..,23.774,5.86254363474236,9869870,76.5274963378906,89.3963088989258,2.13052010536194,11.2536602020264
2018,YR2018,Ukraine,UKR,88,98.9,100,100,89.42691877,..,30.648,13675909,-0.811692035171467,88.72381364,68.91224393,69.352,-0.313465038476151,30946609,..,..,5.3199200630188,12.7508296966553
2018,YR2018,United Arab Emirates,ARE,100,100,100,100,..,..,13.478,1231912,-1.22309696149088,..,..,86.522,1.1066339467655,7908257,..,..,1.51074528694153,5.36474275588989
2018,YR2018,United Kingdom,GBR,100,100,100,100,..,93.57627368,16.602,11033746,-0.918358004456041,..,98.9619985,83.398,0.912161082441796,55426598,..,..,5.16799020767212,13.3440799713135
2018,YR2018,United States,USA,100,100,100,100,..,..,17.744,57994170,-0.58325455730801,97.27501656,97.26738394,82.256,0.767437430461766,268844029,..,..,4.91233015060425,13.1461801528931
2018,YR2018,Uruguay,URY,100,100,100,99.8,..,..,4.666,159906,-1.85319566440785,94.58874459,..,95.334,0.240039131939052,3267136,98.703857421875,98.8802719116211,4.66279983520508,15.1925497055054
2018,YR2018,Uzbekistan,UZB,73.35,98.3,99.984224183344,100,31.08634272,..,49.522,16320520,1.8824811929699,86.11594481,..,50.478,1.59445249215377,16635580,99.9928894042969,99.9999389648438,5.90000009536743,21.8169193267822
2018,YR2018,Vanuatu,VUT,1.9,23.2,50.8897420810468,93.2623901367188,..,..,74.726,222159,2.25471297404321,56.5837,..,25.274,2.84283377695214,75139,87.5063095092773,96.2821197509766,..,..
2018,YR2018,"Venezuela, RB",VEN,82.9,98.3,98.96706848921,100,..,..,11.792,3517041,-2.65533038458739,..,..,88.208,-2.41519664640906,26308612,..,..,..,..
2018,YR2018,Vietnam,VNM,87.8,96.9,100,100,..,..,64.081,60822052,-0.162865748391567,..,..,35.919,2.91794712714328,34092278,..,..,4.16744995117188,16.0908699035645
2018,YR2018,Virgin Islands (U.S.),VIR,..,..,100,100,..,..,4.279,4579,-2.96923706271662,..,..,95.721,-0.138546069208728,102422,..,..,..,..
2018,YR2018,West Bank and Gaza,PSE,..,..,100,100,74.82041668,43.20432923,23.836,1089088,1.40670467907508,80.37238629,69.98473166,76.164,2.88811868523477,3479999,97.2186126708984,99.3362503051758,5.31887006759644,17.7886600494385
2018,YR2018,"Yemen, Rep.",YEM,42.8,93.7,..,85,..,..,63.358,19508253,1.50317393440447,..,60.93430702,36.642,4.20954149554468,11282260,..,..,..,..
2018,YR2018,Zambia,ZMB,2.3,25,12.4141770718347,76.3262252807617,..,22.08288862,56.479,10073534,2.10155647999466,50.31406037,..,43.521,4.32205967646557,7762359,86.7479629516602,92.0915679931641,4.73974990844727,17.1187191009521
2018,YR2018,Zimbabwe,ZWE,6.3,78.8,26.3791379428225,85.4345245361328,13.32478025,30.59086841,67.791,10204026,2.06184439901607,64.56242461,17.18220854,32.209,1.93365300082917,4848158,..,..,3.86611008644104,19.0398406982422
2019,YR2019,Afghanistan,AFG,15.5,83.5,97.0756269501314,99.5,23.67512442,..,74.246,28042342,2.56029650995767,35.80462545,..,25.754,3.9192869845162,9727157,..,..,3.21377992630005,11.3437700271606
2019,YR2019,Albania,ALB,64.6,92.9,100,100,..,53.27286369,38.771,1106598,-2.74606661163753,..,43.97053638,61.229,1.07141354924368,1747593,..,..,3.91665005683899,13.4300003051758
2019,YR2019,Algeria,DZA,98.8,99.9,98.6810562619086,99.8,68.46602454,22.66947522,26.811,11449736,-0.227737005551578,74.85184909,16.06956032,73.189,2.60752982388108,31255632,..,74.0299987792969,6.10035991668701,14.4634799957275
2019,YR2019,American Samoa,ASM,..,..,..,..,..,..,12.853,6082,-2.25970762777099,..,..,87.147,-2.31068980104363,41239,..,..,..,..
2019,YR2019,Andorra,AND,100,100,100,100,..,100,12.016,9173,2.40523510148434,..,100,87.984,1.66935752815567,67170,..,..,3.15060997009277,10.8952398300171
2019,YR2019,Angola,AGO,8,77.2,..,72.1674118041992,..,..,33.823,10942954,1.45403334785745,..,..,66.177,4.40219114365749,21410634,..,..,1.92745995521545,6.04536008834839
2019,YR2019,Antigua and Barbuda,ATG,100,100,100,100,..,..,75.494,69543,0.65786863536774,..,..,24.506,0.15516594783013,22574,..,..,2.83134007453918,8.54749011993408
2019,YR2019,Argentina,ARG,97.3,99.9,100,100,..,..,8.009,3599141,-0.506115918707072,..,46.65250547,91.991,1.12501972603644,41339571,..,..,4.72417020797729,12.5300703048706
2019,YR2019,Armenia,ARM,95.8,99.7,100,100,..,..,36.781,1037446,-0.754200198113337,..,69.49844174,63.219,-0.453277999510481,1783156,..,..,2.56185007095337,10.0100002288818
2019,YR2019,Aruba,ABW,..,..,100,100,..,..,56.454,60091,0.213237457313467,..,..,43.546,0.762320962979713,46351,..,..,..,..
2019,YR2019,Australia,AUS,100,100,100,100,..,..,13.876,3516209,0.681314000760275,98.96373737,..,86.124,1.61533578272113,21824008,..,..,5.13531017303467,12.8453502655029
2019,YR2019,Austria,AUT,100,100,100,100,..,99.19984551,41.485,3683835,-0.0794236926497393,..,99.95336801,58.515,0.81791060733558,5196085,..,..,5.21291017532349,10.7336597442627
2019,YR2019,Azerbaijan,AZE,96.6,99.3,100,100,76.90480021,..,43.969,4407577,0.0515154868758554,96.25,9.589645764,56.031,1.47506479033467,5616706,99.7959823608398,99.9339294433594,2.68108010292053,8.29069042205811
2019,YR2019,"Bahamas, The",BHS,100,100,100,100,..,..,16.868,68241,0.024914813450982,..,..,83.132,0.78627505458247,336316,..,..,2.28841996192932,11.2622804641724
2019,YR2019,Bahrain,BHR,100,100,100,100,..,..,10.606,158474,-0.544346603772311,..,..,89.394,0.579117627550925,1335714,..,..,2.09490990638733,8.48999977111816
2019,YR2019,Bangladesh,BGD,7.6,56.5,88.8535985163401,97.8,61.88733995,40.34102503,62.595,103604879,-0.114188087127414,51.61043776,33.23999417,37.405,3.20139457166867,61911343,74.6844635009766,94.8624267578125,1.97184658050537,11.3293676376343
2019,YR2019,Barbados,BRB,100,100,100,100,..,..,68.842,192882,0.159810751707758,..,..,31.158,0.210994734607846,87298,..,..,3.20398998260498,10.7784900665283
2019,YR2019,Belarus,BLR,98.7,99.8,100,100,..,50.13254885,20.956,1974004,-2.32176855221868,..,80.47978186,79.044,0.36787841302964,7445754,99.8740005493164,99.8728332519531,4.97947978973389,13.3307399749756
2019,YR2019,Belgium,BEL,100,100,100,100,..,..,1.959,225069,-1.48096625969404,..,..,98.041,0.581271660540823,11263911,..,..,6.33975982666016,12.2305097579956
2019,YR2019,Belize,BLZ,73.7,95.3,87.8397527452963,98.48,..,..,54.134,210633,1.56126452714175,..,..,45.866,2.13283729183047,178462,..,..,7.1383900642395,22.2020206451416
